Time (fs),MSD
500.0,1.311505113386649
1000.0,1.8394774192505994
1500.0,2.2192503229230027
2000.0,2.594950323253896
2500.0,2.9422134708155823
3000.0,3.263160453298283
3500.0,3.5722407128139086
4000.0,3.8607009556034173
4500.0,4.146602329742155
5000.0,4.427631345758505
5500.0,4.693705232385343
6000.0,4.958633382827015
6500.0,5.207288310426128
7000.0,5.447782210323458
7500.0,5.695164178155486
8000.0,5.940672141981424
8500.0,6.173174558867909
9000.0,6.405799103920547
9500.0,6.640593316872724
10000.0,6.866105224750402
10500.0,7.09467695284
11000.0,7.320822229790415
11500.0,7.540709433621409
12000.0,7.753584524241188
12500.0,7.969794032851006
13000.0,8.17738571228679
13500.0,8.389252282241557
14000.0,8.59126233079832
14500.0,8.792563731086984
15000.0,8.996738003769718
15500.0,9.196720415499847
16000.0,9.394502812343307
16500.0,9.590885052501754
17000.0,9.785253399297497
17500.0,9.98241297192069
18000.0,10.17813267807814
18500.0,10.35948031161403
19000.0,10.540908109939755
19500.0,10.72008186208765
20000.0,10.898458542450232
20500.0,11.073645176005105
21000.0,11.251491188667993
21500.0,11.429046335859528
22000.0,11.595396892862446
22500.0,11.77640727468655
23000.0,11.94934912027441
23500.0,12.122356513659383
24000.0,12.29035704762993
24500.0,12.462481078515687
25000.0,12.631986200364894
25500.0,12.80634677390803
26000.0,12.973758423434761
26500.0,13.139189180178796
27000.0,13.297453905405165
27500.0,13.454635901667755
28000.0,13.614655708800106
28500.0,13.777746346818171
