Time_ps	1_index	2_index	Distance_A
30.000	601	601	0.000
30.000	601	617	2.803
30.000	602	584	2.456
30.000	602	602	0.000
30.000	602	630	2.694
30.000	603	599	2.933
30.000	603	603	0.000
30.000	603	619	2.803
30.000	603	635	2.464
30.000	604	577	2.868
30.000	604	604	0.000
30.000	604	608	2.857
30.000	605	585	2.621
30.000	605	589	2.491
30.000	605	605	0.000
30.000	606	590	2.596
30.000	606	606	0.000
30.000	606	610	2.476
30.000	607	607	0.000
30.000	607	616	2.865
30.000	607	641	2.921
30.000	608	604	2.857
30.000	608	608	0.000
30.000	609	609	0.000
30.000	609	622	2.893
30.000	609	638	2.804
30.000	610	606	2.476
30.000	610	610	0.000
30.000	610	644	2.899
30.000	611	578	2.567
30.000	611	587	2.796
30.000	611	611	0.000
30.000	612	580	2.905
30.000	612	612	0.000
30.000	612	615	2.886
30.000	613	613	0.000
30.000	614	586	2.570
30.000	614	614	0.000
30.000	615	585	2.986
30.000	615	612	2.886
30.000	615	615	0.000
30.000	616	596	2.916
30.000	616	607	2.865
30.000	616	616	0.000
30.000	616	628	2.761
30.000	616	632	2.990
30.000	617	593	2.832
30.000	617	601	2.803
30.000	617	617	0.000
30.000	617	645	2.561
30.000	618	618	0.000
30.000	619	603	2.803
30.000	619	619	0.000
30.000	620	592	2.987
30.000	620	620	0.000
30.000	620	636	2.710
30.000	621	621	0.000
30.000	621	633	2.665
30.000	622	594	2.482
30.000	622	609	2.893
30.000	622	622	0.000
30.000	622	634	2.457
30.000	623	623	0.000
30.000	623	635	2.786
30.000	624	624	0.000
30.000	624	632	2.919
30.000	625	587	2.646
30.000	625	591	2.377
30.000	625	625	0.000
30.000	626	626	0.000
30.000	627	595	2.681
30.000	627	627	0.000
30.000	627	631	2.480
30.000	628	583	2.835
30.000	628	616	2.761
30.000	628	628	0.000
30.000	629	591	2.814
30.000	629	629	0.000
30.000	630	602	2.694
30.000	630	630	0.000
30.000	631	627	2.480
30.000	631	631	0.000
30.000	632	616	2.990
30.000	632	624	2.919
30.000	632	632	0.000
30.000	633	621	2.665
30.000	633	633	0.000
30.000	633	637	2.811
30.000	634	581	2.910
30.000	634	622	2.457
30.000	634	634	0.000
30.000	635	603	2.464
30.000	635	623	2.786
30.000	635	635	0.000
30.000	636	580	2.459
30.000	636	620	2.710
30.000	636	636	0.000
30.000	637	633	2.811
30.000	637	637	0.000
30.000	638	609	2.804
30.000	638	638	0.000
30.000	639	639	0.000
30.000	640	577	2.608
30.000	640	588	2.959
30.000	640	640	0.000
30.000	641	585	2.812
30.000	641	607	2.921
30.000	641	641	0.000
30.000	642	642	0.000
30.000	643	578	2.715
30.000	643	583	2.745
30.000	643	643	0.000
30.000	644	610	2.899
30.000	644	644	0.000
30.000	645	617	2.561
30.000	645	645	0.000
30.000	646	646	0.000
30.000	647	599	2.854
30.000	647	647	0.000
35.000	576	576	0.000
35.000	576	589	2.558
35.000	577	577	0.000
35.000	577	604	2.499
35.000	577	640	2.638
35.000	578	578	0.000
35.000	578	611	2.459
35.000	578	643	2.693
35.000	579	579	0.000
35.000	579	586	2.577
35.000	579	642	2.717
35.000	580	580	0.000
35.000	580	612	2.533
35.000	580	636	2.499
35.000	581	581	0.000
35.000	581	618	2.954
35.000	581	634	2.635
35.000	582	582	0.000
35.000	582	590	2.850
35.000	583	583	0.000
35.000	583	587	2.855
35.000	583	628	2.972
35.000	584	584	0.000
35.000	584	602	2.448
35.000	585	585	0.000
35.000	585	596	2.723
35.000	585	605	2.843
35.000	585	641	2.882
35.000	586	579	2.577
35.000	586	586	0.000
35.000	586	647	2.444
35.000	587	583	2.855
35.000	587	587	0.000
35.000	588	588	0.000
35.000	588	597	2.920
35.000	588	608	2.871
35.000	589	576	2.558
35.000	589	589	0.000
35.000	589	605	2.472
35.000	590	582	2.850
35.000	590	590	0.000
35.000	590	606	2.511
35.000	591	591	0.000
35.000	591	625	2.624
35.000	591	629	2.718
35.000	592	592	0.000
35.000	593	593	0.000
35.000	593	613	2.731
35.000	593	617	2.572
35.000	594	594	0.000
35.000	594	626	2.854
35.000	595	595	0.000
35.000	595	627	2.610
35.000	596	585	2.723
35.000	596	596	0.000
35.000	597	588	2.920
35.000	597	597	0.000
35.000	597	613	2.832
35.000	597	637	2.850
35.000	598	598	0.000
35.000	598	638	2.875
35.000	599	599	0.000
35.000	599	603	2.864
35.000	600	600	0.000
35.000	600	644	2.877
35.000	601	601	0.000
35.000	601	617	2.936
35.000	602	584	2.448
35.000	602	602	0.000
35.000	602	626	2.734
35.000	602	630	2.817
35.000	603	599	2.864
35.000	603	603	0.000
35.000	603	635	2.491
35.000	604	577	2.499
35.000	604	604	0.000
35.000	604	608	2.849
35.000	605	585	2.843
35.000	605	589	2.472
35.000	605	605	0.000
35.000	606	590	2.511
35.000	606	606	0.000
35.000	607	607	0.000
35.000	607	616	2.943
35.000	607	641	2.844
35.000	608	588	2.871
35.000	608	604	2.849
35.000	608	608	0.000
35.000	609	609	0.000
35.000	609	622	2.867
35.000	610	610	0.000
35.000	611	578	2.459
35.000	611	611	0.000
35.000	612	580	2.533
35.000	612	612	0.000
35.000	612	615	2.797
35.000	613	593	2.731
35.000	613	597	2.832
35.000	613	613	0.000
35.000	614	614	0.000
35.000	615	612	2.797
35.000	615	615	0.000
35.000	616	607	2.943
35.000	616	616	0.000
35.000	616	632	2.779
35.000	617	593	2.572
35.000	617	601	2.936
35.000	617	617	0.000
35.000	617	645	2.552
35.000	618	581	2.954
35.000	618	618	0.000
35.000	619	619	0.000
35.000	620	620	0.000
35.000	620	636	2.871
35.000	621	621	0.000
35.000	621	633	2.932
35.000	622	609	2.867
35.000	622	622	0.000
35.000	622	634	2.630
35.000	623	623	0.000
35.000	623	639	2.898
35.000	624	624	0.000
35.000	624	632	2.775
35.000	625	591	2.624
35.000	625	625	0.000
35.000	626	594	2.854
35.000	626	602	2.734
35.000	626	626	0.000
35.000	627	595	2.610
35.000	627	627	0.000
35.000	627	631	2.375
35.000	628	583	2.972
35.000	628	628	0.000
35.000	629	591	2.718
35.000	629	629	0.000
35.000	630	602	2.817
35.000	630	630	0.000
35.000	631	627	2.375
35.000	631	631	0.000
35.000	632	616	2.779
35.000	632	624	2.775
35.000	632	632	0.000
35.000	633	621	2.932
35.000	633	633	0.000
35.000	633	637	2.764
35.000	634	581	2.635
35.000	634	622	2.630
35.000	634	634	0.000
35.000	634	646	2.387
35.000	635	603	2.491
35.000	635	635	0.000
35.000	635	639	2.691
35.000	636	580	2.499
35.000	636	620	2.871
35.000	636	636	0.000
35.000	637	597	2.850
35.000	637	633	2.764
35.000	637	637	0.000
35.000	638	598	2.875
35.000	638	638	0.000
35.000	639	623	2.898
35.000	639	635	2.691
35.000	639	639	0.000
35.000	640	577	2.638
35.000	640	640	0.000
35.000	641	585	2.882
35.000	641	607	2.844
35.000	641	641	0.000
35.000	642	579	2.717
35.000	642	642	0.000
35.000	643	578	2.693
35.000	643	643	0.000
35.000	644	600	2.877
35.000	644	644	0.000
35.000	645	617	2.552
35.000	645	645	0.000
35.000	646	634	2.387
35.000	646	646	0.000
35.000	647	586	2.444
35.000	647	647	0.000
40.000	576	576	0.000
40.000	576	589	2.496
40.000	576	641	2.731
40.000	577	577	0.000
40.000	577	604	2.568
40.000	577	640	2.518
40.000	578	578	0.000
40.000	578	611	2.831
40.000	579	579	0.000
40.000	579	586	2.644
40.000	579	642	2.682
40.000	580	580	0.000
40.000	580	612	2.597
40.000	580	636	2.541
40.000	581	581	0.000
40.000	581	594	2.554
40.000	581	618	2.818
40.000	582	582	0.000
40.000	582	592	2.637
40.000	582	610	2.355
40.000	582	644	2.596
40.000	583	583	0.000
40.000	584	584	0.000
40.000	584	602	2.424
40.000	585	585	0.000
40.000	585	605	2.784
40.000	585	641	2.897
40.000	586	579	2.644
40.000	586	586	0.000
40.000	587	587	0.000
40.000	587	611	2.642
40.000	588	588	0.000
40.000	588	608	2.839
40.000	589	576	2.496
40.000	589	589	0.000
40.000	589	605	2.530
40.000	590	590	0.000
40.000	590	606	2.864
40.000	590	632	2.691
40.000	591	591	0.000
40.000	591	625	2.527
40.000	591	629	2.642
40.000	592	582	2.637
40.000	592	592	0.000
40.000	592	620	2.735
40.000	592	644	2.795
40.000	593	593	0.000
40.000	593	617	2.637
40.000	594	581	2.554
40.000	594	594	0.000
40.000	594	602	2.469
40.000	594	634	2.981
40.000	595	595	0.000
40.000	595	599	2.982
40.000	595	619	2.983
40.000	595	627	2.427
40.000	596	596	0.000
40.000	596	615	2.719
40.000	597	597	0.000
40.000	597	633	2.948
40.000	598	598	0.000
40.000	598	618	2.691
40.000	599	595	2.982
40.000	599	599	0.000
40.000	599	647	2.817
40.000	600	600	0.000
40.000	600	644	2.593
40.000	601	601	0.000
40.000	601	617	2.656
40.000	601	633	2.999
40.000	602	584	2.424
40.000	602	594	2.469
40.000	602	602	0.000
40.000	602	630	2.766
40.000	603	603	0.000
40.000	603	635	2.566
40.000	604	577	2.568
40.000	604	604	0.000
40.000	604	608	2.788
40.000	605	585	2.784
40.000	605	589	2.530
40.000	605	605	0.000
40.000	606	590	2.864
40.000	606	606	0.000
40.000	606	610	2.527
40.000	607	607	0.000
40.000	607	616	2.650
40.000	607	641	2.500
40.000	607	644	2.931
40.000	608	588	2.839
40.000	608	604	2.788
40.000	608	608	0.000
40.000	608	613	2.978
40.000	609	609	0.000
40.000	609	622	2.463
40.000	609	638	2.607
40.000	610	582	2.355
40.000	610	606	2.527
40.000	610	610	0.000
40.000	611	578	2.831
40.000	611	587	2.642
40.000	611	611	0.000
40.000	612	580	2.597
40.000	612	612	0.000
40.000	612	615	2.661
40.000	613	608	2.978
40.000	613	613	0.000
40.000	614	614	0.000
40.000	614	647	2.880
40.000	615	596	2.719
40.000	615	612	2.661
40.000	615	615	0.000
40.000	616	607	2.650
40.000	616	616	0.000
40.000	617	593	2.637
40.000	617	601	2.656
40.000	617	617	0.000
40.000	617	645	2.646
40.000	618	581	2.818
40.000	618	598	2.691
40.000	618	618	0.000
40.000	618	646	2.918
40.000	619	595	2.983
40.000	619	619	0.000
40.000	620	592	2.735
40.000	620	620	0.000
40.000	620	624	2.840
40.000	620	636	2.940
40.000	621	621	0.000
40.000	622	609	2.463
40.000	622	622	0.000
40.000	622	626	2.700
40.000	622	634	2.594
40.000	623	623	0.000
40.000	623	639	2.523
40.000	624	620	2.840
40.000	624	624	0.000
40.000	625	591	2.527
40.000	625	625	0.000
40.000	626	622	2.700
40.000	626	626	0.000
40.000	627	595	2.427
40.000	627	627	0.000
40.000	627	631	2.739
40.000	628	628	0.000
40.000	628	632	2.848
40.000	629	591	2.642
40.000	629	629	0.000
40.000	630	602	2.766
40.000	630	630	0.000
40.000	631	627	2.739
40.000	631	631	0.000
40.000	632	590	2.691
40.000	632	628	2.848
40.000	632	632	0.000
40.000	633	597	2.948
40.000	633	601	2.999
40.000	633	633	0.000
40.000	634	594	2.981
40.000	634	622	2.594
40.000	634	634	0.000
40.000	634	646	2.794
40.000	635	603	2.566
40.000	635	635	0.000
40.000	635	639	2.531
40.000	636	580	2.541
40.000	636	620	2.940
40.000	636	636	0.000
40.000	637	637	0.000
40.000	638	609	2.607
40.000	638	638	0.000
40.000	639	623	2.523
40.000	639	635	2.531
40.000	639	639	0.000
40.000	640	577	2.518
40.000	640	640	0.000
40.000	641	576	2.731
40.000	641	585	2.897
40.000	641	607	2.500
40.000	641	641	0.000
40.000	642	579	2.682
40.000	642	642	0.000
40.000	643	643	0.000
40.000	644	582	2.596
40.000	644	592	2.795
40.000	644	600	2.593
40.000	644	607	2.931
40.000	644	644	0.000
40.000	645	617	2.646
40.000	645	645	0.000
40.000	646	618	2.918
40.000	646	634	2.794
40.000	646	646	0.000
40.000	647	599	2.817
40.000	647	614	2.880
40.000	647	647	0.000
45.000	576	576	0.000
45.000	576	589	2.575
45.000	576	641	2.819
45.000	577	577	0.000
45.000	577	604	2.652
45.000	578	578	0.000
45.000	578	598	2.998
45.000	579	579	0.000
45.000	579	586	2.799
45.000	580	580	0.000
45.000	580	612	2.465
45.000	580	636	2.719
45.000	581	581	0.000
45.000	581	594	2.506
45.000	581	618	2.604
45.000	582	582	0.000
45.000	582	592	2.979
45.000	582	610	2.472
45.000	583	583	0.000
45.000	583	587	2.646
45.000	583	628	2.537
45.000	583	632	2.663
45.000	584	584	0.000
45.000	584	626	2.912
45.000	584	630	2.839
45.000	585	585	0.000
45.000	585	605	2.711
45.000	585	615	2.752
45.000	585	641	2.663
45.000	586	579	2.799
45.000	586	586	0.000
45.000	586	614	2.409
45.000	587	583	2.646
45.000	587	587	0.000
45.000	588	588	0.000
45.000	588	608	2.836
45.000	589	576	2.575
45.000	589	589	0.000
45.000	589	605	2.576
45.000	590	590	0.000
45.000	590	606	2.862
45.000	590	644	2.816
45.000	591	591	0.000
45.000	591	625	2.557
45.000	591	629	2.598
45.000	592	582	2.979
45.000	592	592	0.000
45.000	593	593	0.000
45.000	593	617	2.832
45.000	594	581	2.506
45.000	594	594	0.000
45.000	594	602	2.822
45.000	595	595	0.000
45.000	595	599	2.754
45.000	595	627	2.531
45.000	596	596	0.000
45.000	596	615	2.854
45.000	597	597	0.000
45.000	597	640	2.793
45.000	598	578	2.998
45.000	598	598	0.000
45.000	598	638	2.846
45.000	599	595	2.754
45.000	599	599	0.000
45.000	600	600	0.000
45.000	600	612	2.827
45.000	601	601	0.000
45.000	601	617	2.506
45.000	601	633	2.903
45.000	602	594	2.822
45.000	602	602	0.000
45.000	603	603	0.000
45.000	603	635	2.622
45.000	604	577	2.652
45.000	604	604	0.000
45.000	604	608	2.859
45.000	605	585	2.711
45.000	605	589	2.576
45.000	605	605	0.000
45.000	606	590	2.862
45.000	606	606	0.000
45.000	606	610	2.672
45.000	607	607	0.000
45.000	607	641	2.850
45.000	608	588	2.836
45.000	608	604	2.859
45.000	608	608	0.000
45.000	609	609	0.000
45.000	609	622	2.559
45.000	610	582	2.472
45.000	610	606	2.672
45.000	610	610	0.000
45.000	611	611	0.000
45.000	612	580	2.465
45.000	612	600	2.827
45.000	612	612	0.000
45.000	612	615	2.565
45.000	613	613	0.000
45.000	614	586	2.409
45.000	614	614	0.000
45.000	614	642	2.770
45.000	615	585	2.752
45.000	615	596	2.854
45.000	615	612	2.565
45.000	615	615	0.000
45.000	616	616	0.000
45.000	616	632	2.660
45.000	617	593	2.832
45.000	617	601	2.506
45.000	617	617	0.000
45.000	617	645	2.576
45.000	618	581	2.604
45.000	618	618	0.000
45.000	618	646	2.787
45.000	619	619	0.000
45.000	620	620	0.000
45.000	620	624	2.761
45.000	620	628	2.884
45.000	620	636	2.819
45.000	621	621	0.000
45.000	622	609	2.559
45.000	622	622	0.000
45.000	622	626	2.742
45.000	622	634	2.732
45.000	623	623	0.000
45.000	623	639	2.863
45.000	624	620	2.761
45.000	624	624	0.000
45.000	625	591	2.557
45.000	625	625	0.000
45.000	626	584	2.912
45.000	626	622	2.742
45.000	626	626	0.000
45.000	627	595	2.531
45.000	627	627	0.000
45.000	627	631	2.669
45.000	628	583	2.537
45.000	628	620	2.884
45.000	628	628	0.000
45.000	629	591	2.598
45.000	629	629	0.000
45.000	630	584	2.839
45.000	630	630	0.000
45.000	631	627	2.669
45.000	631	631	0.000
45.000	632	583	2.663
45.000	632	616	2.660
45.000	632	632	0.000
45.000	633	601	2.903
45.000	633	633	0.000
45.000	634	622	2.732
45.000	634	634	0.000
45.000	635	603	2.622
45.000	635	635	0.000
45.000	635	639	2.574
45.000	636	580	2.719
45.000	636	620	2.819
45.000	636	636	0.000
45.000	637	637	0.000
45.000	637	645	2.708
45.000	638	598	2.846
45.000	638	638	0.000
45.000	638	646	2.870
45.000	639	623	2.863
45.000	639	635	2.574
45.000	639	639	0.000
45.000	640	597	2.793
45.000	640	640	0.000
45.000	641	576	2.819
45.000	641	585	2.663
45.000	641	607	2.850
45.000	641	641	0.000
45.000	642	614	2.770
45.000	642	642	0.000
45.000	643	643	0.000
45.000	644	590	2.816
45.000	644	644	0.000
45.000	645	617	2.576
45.000	645	637	2.708
45.000	645	645	0.000
45.000	646	618	2.787
45.000	646	638	2.870
45.000	646	646	0.000
45.000	647	647	0.000
50.000	576	576	0.000
50.000	576	641	2.905
50.000	577	577	0.000
50.000	577	604	2.893
50.000	578	578	0.000
50.000	578	598	2.778
50.000	578	619	2.450
50.000	579	579	0.000
50.000	579	586	2.849
50.000	579	603	2.415
50.000	580	580	0.000
50.000	580	612	2.551
50.000	580	636	2.968
50.000	581	581	0.000
50.000	581	594	2.502
50.000	581	618	2.553
50.000	582	582	0.000
50.000	582	592	2.553
50.000	582	610	2.695
50.000	583	583	0.000
50.000	583	587	2.894
50.000	583	632	2.848
50.000	584	584	0.000
50.000	584	626	2.524
50.000	584	630	2.686
50.000	585	585	0.000
50.000	585	605	2.610
50.000	586	579	2.849
50.000	586	586	0.000
50.000	586	614	2.995
50.000	587	583	2.894
50.000	587	587	0.000
50.000	587	643	2.760
50.000	588	588	0.000
50.000	588	608	2.762
50.000	588	640	2.971
50.000	589	589	0.000
50.000	589	605	2.429
50.000	590	590	0.000
50.000	590	606	2.588
50.000	590	644	2.777
50.000	591	591	0.000
50.000	591	625	2.528
50.000	591	629	2.660
50.000	592	582	2.553
50.000	592	592	0.000
50.000	592	620	2.937
50.000	593	593	0.000
50.000	593	617	2.555
50.000	594	581	2.502
50.000	594	594	0.000
50.000	594	602	2.857
50.000	595	595	0.000
50.000	596	596	0.000
50.000	596	615	2.868
50.000	596	628	2.931
50.000	597	597	0.000
50.000	597	601	2.912
50.000	598	578	2.778
50.000	598	598	0.000
50.000	598	618	2.795
50.000	599	599	0.000
50.000	600	600	0.000
50.000	600	612	2.712
50.000	601	597	2.912
50.000	601	601	0.000
50.000	601	617	2.559
50.000	601	633	2.746
50.000	602	594	2.857
50.000	602	602	0.000
50.000	602	634	2.880
50.000	603	579	2.415
50.000	603	603	0.000
50.000	603	647	2.622
50.000	604	577	2.893
50.000	604	604	0.000
50.000	604	608	2.698
50.000	605	585	2.610
50.000	605	589	2.429
50.000	605	605	0.000
50.000	606	590	2.588
50.000	606	606	0.000
50.000	606	610	2.543
50.000	607	607	0.000
50.000	607	641	2.686
50.000	608	588	2.762
50.000	608	604	2.698
50.000	608	608	0.000
50.000	609	609	0.000
50.000	610	582	2.695
50.000	610	606	2.543
50.000	610	610	0.000
50.000	611	611	0.000
50.000	612	580	2.551
50.000	612	600	2.712
50.000	612	612	0.000
50.000	612	615	2.570
50.000	613	613	0.000
50.000	613	629	2.853
50.000	614	586	2.995
50.000	614	614	0.000
50.000	615	596	2.868
50.000	615	612	2.570
50.000	615	615	0.000
50.000	616	616	0.000
50.000	617	593	2.555
50.000	617	601	2.559
50.000	617	617	0.000
50.000	617	645	2.523
50.000	618	581	2.553
50.000	618	598	2.795
50.000	618	618	0.000
50.000	618	646	2.773
50.000	619	578	2.450
50.000	619	619	0.000
50.000	619	643	2.693
50.000	620	592	2.937
50.000	620	620	0.000
50.000	620	624	2.600
50.000	620	636	2.944
50.000	621	621	0.000
50.000	621	625	2.862
50.000	622	622	0.000
50.000	622	626	2.751
50.000	622	634	2.987
50.000	623	623	0.000
50.000	623	639	2.737
50.000	623	642	2.756
50.000	624	620	2.600
50.000	624	624	0.000
50.000	625	591	2.528
50.000	625	621	2.862
50.000	625	625	0.000
50.000	626	584	2.524
50.000	626	622	2.751
50.000	626	626	0.000
50.000	627	627	0.000
50.000	627	631	2.655
50.000	628	596	2.931
50.000	628	628	0.000
50.000	628	636	2.814
50.000	629	591	2.660
50.000	629	613	2.853
50.000	629	629	0.000
50.000	630	584	2.686
50.000	630	630	0.000
50.000	631	627	2.655
50.000	631	631	0.000
50.000	632	583	2.848
50.000	632	632	0.000
50.000	633	601	2.746
50.000	633	633	0.000
50.000	633	637	2.764
50.000	634	602	2.880
50.000	634	622	2.987
50.000	634	634	0.000
50.000	635	635	0.000
50.000	635	639	2.779
50.000	636	580	2.968
50.000	636	620	2.944
50.000	636	628	2.814
50.000	636	636	0.000
50.000	637	633	2.764
50.000	637	637	0.000
50.000	638	638	0.000
50.000	638	646	2.935
50.000	639	623	2.737
50.000	639	635	2.779
50.000	639	639	0.000
50.000	640	588	2.971
50.000	640	640	0.000
50.000	641	576	2.905
50.000	641	607	2.686
50.000	641	641	0.000
50.000	642	623	2.756
50.000	642	642	0.000
50.000	643	587	2.760
50.000	643	619	2.693
50.000	643	643	0.000
50.000	644	590	2.777
50.000	644	644	0.000
50.000	645	617	2.523
50.000	645	645	0.000
50.000	646	618	2.773
50.000	646	638	2.935
50.000	646	646	0.000
50.000	647	603	2.622
50.000	647	647	0.000
55.000	576	576	0.000
55.000	576	589	2.830
55.000	576	641	2.884
55.000	577	577	0.000
55.000	577	588	2.825
55.000	577	604	2.752
55.000	578	578	0.000
55.000	578	598	2.908
55.000	578	619	2.444
55.000	579	579	0.000
55.000	579	586	2.833
55.000	579	603	2.892
55.000	579	642	2.771
55.000	580	580	0.000
55.000	580	612	2.714
55.000	580	636	2.505
55.000	581	581	0.000
55.000	581	594	2.389
55.000	582	582	0.000
55.000	582	600	2.708
55.000	582	644	2.780
55.000	583	583	0.000
55.000	584	584	0.000
55.000	584	594	2.613
55.000	584	630	2.892
55.000	585	585	0.000
55.000	585	596	2.716
55.000	585	605	2.772
55.000	586	579	2.833
55.000	586	586	0.000
55.000	586	614	2.631
55.000	587	587	0.000
55.000	587	632	2.906
55.000	587	643	2.905
55.000	588	577	2.825
55.000	588	588	0.000
55.000	588	640	2.929
55.000	589	576	2.830
55.000	589	589	0.000
55.000	589	605	2.551
55.000	590	590	0.000
55.000	590	606	2.467
55.000	590	644	2.569
55.000	591	591	0.000
55.000	591	613	2.878
55.000	591	625	2.518
55.000	592	592	0.000
55.000	592	628	2.931
55.000	593	593	0.000
55.000	593	617	2.748
55.000	593	640	2.991
55.000	594	581	2.389
55.000	594	584	2.613
55.000	594	594	0.000
55.000	594	602	2.787
55.000	595	595	0.000
55.000	595	627	2.530
55.000	596	585	2.716
55.000	596	596	0.000
55.000	596	615	2.692
55.000	597	597	0.000
55.000	598	578	2.908
55.000	598	598	0.000
55.000	598	638	2.878
55.000	599	599	0.000
55.000	600	582	2.708
55.000	600	600	0.000
55.000	601	601	0.000
55.000	601	645	2.593
55.000	602	594	2.787
55.000	602	602	0.000
55.000	602	622	2.691
55.000	602	634	2.667
55.000	603	579	2.892
55.000	603	603	0.000
55.000	603	635	2.787
55.000	604	577	2.752
55.000	604	604	0.000
55.000	605	585	2.772
55.000	605	589	2.551
55.000	605	605	0.000
55.000	606	590	2.467
55.000	606	606	0.000
55.000	606	610	2.817
55.000	607	607	0.000
55.000	607	644	2.944
55.000	608	608	0.000
55.000	609	609	0.000
55.000	609	622	2.898
55.000	610	606	2.817
55.000	610	610	0.000
55.000	610	624	2.854
55.000	611	611	0.000
55.000	612	580	2.714
55.000	612	612	0.000
55.000	613	591	2.878
55.000	613	613	0.000
55.000	613	633	2.883
55.000	614	586	2.631
55.000	614	614	0.000
55.000	614	647	2.789
55.000	615	596	2.692
55.000	615	615	0.000
55.000	615	636	2.602
55.000	616	616	0.000
55.000	617	593	2.748
55.000	617	617	0.000
55.000	617	645	2.630
55.000	618	618	0.000
55.000	619	578	2.444
55.000	619	619	0.000
55.000	619	643	2.520
55.000	620	620	0.000
55.000	620	624	2.986
55.000	620	636	2.621
55.000	621	621	0.000
55.000	621	625	2.801
55.000	622	602	2.691
55.000	622	609	2.898
55.000	622	622	0.000
55.000	622	626	2.591
55.000	623	623	0.000
55.000	623	639	2.628
55.000	624	610	2.854
55.000	624	620	2.986
55.000	624	624	0.000
55.000	625	591	2.518
55.000	625	621	2.801
